Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Sector,Analyst rating,Industry,"Performance %, Year to date","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months",Average daily range %,"Exponential moving average, 20, 1 day","Exponential moving average, 9, 1 day","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Simple moving average, 7, 1 day","Simple moving average, 60, 1 day","Price × volume (turnover), 1 day","Price × volume (turnover), 1 day - Currency"
COFORGE,Coforge Limited,1806,INR,-0.33112582781456956,1054940,0.5408850305271335,805697304077,INR,Technology services,Buy,Information technology services,8.1437125748503,1.2842801861925912,16.538684906756142,32.30769230769231,30.52905464006939,2.4335548172757,1720.5417403560875,1789.2373177039658,1595.9032775109208,1516.611691411208,1807.6428571428576,1538.9550000000002,1905221640,INR
KALYANKJIL,Kalyan Jewellers India Ltd.,610,INR,0.2877106452938759,10038788,0.5408479618089379,628164247559,INR,Retail trade,Strong buy,Specialty stores,25.282398849866507,0,12.546125461254613,75.48906789413117,44.89311163895487,4.0105386416861935,583.299547368704,603.6186899958369,518.8764555276056,463.948310758725,605.2999999999996,465.1966666666666,6123660680,INR
YASHOPTICS,Yash Optics and Lens Limited,114,INR,0,3200,0.5405405405405406,2823278400,INR,Health technology,No rating,Medical specialties,-6.557377049180328,-1.7241379310344827,-3.389830508474576,-15.555555555555555,3.6363636363636362,1.7324561403508347,115.19917928847552,114.54972329057404,117.55727789598376,116.71760741056362,114.97857142857147,120.7841666666668,364800,INR
SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd.,19.2,INR,0.7874015748031421,2000,0.5405405405405406,202006200,INR,Consumer durables,No rating,Other consumer specialties,-43.529411764705884,6.371191135734064,-8.571428571428575,-10.697674418604654,-29.151291512915137,1.2462797619048338,20.06160556702563,19.011214460910526,21.97630250476716,24.346105896642406,18.792857142857137,22.532499999999995,38400,INR
MHRIL,Mahindra Holidays & Resorts India Limited,224.89,INR,-0.7633924631541869,65514,0.5403942963054018,45573765778,INR,Consumer services,Strong buy,Other consumer services,-27.734575835475578,-2.008714596949897,-1.8247697210459715,-2.543768417403365,-22.45172413793104,2.7260946621525393,225.6279090208355,225.7207442724465,228.77405406090207,263.47033102386047,226.54428571428576,227.12749999999986,14733443.459999999,INR
KAKATCEM,Kakatiya Cement Sugar & Industries Ltd.,109.49,INR,1.7754229410671098,1745,0.5397964549757169,852403549,INR,Non-energy minerals,No rating,Construction materials,-15.776923076923081,-5.6120689655172455,-7.290431837425911,-8.796334860474804,-7.98386419026809,4.27697245671494,114.38311565761802,110.9557058658619,117.62728671200108,125.38488138631443,109.92571428571442,119.76533333333334,191060.05,INR
RELINFRA,Reliance Infrastructure Limited,65.78,INR,-1.996424314660315,294850,0.539492951643976,27286911451,INR,Utilities,No rating,Electric utilities,-57.91965199590584,-13.900523560209429,-0.9933774834437035,-2.4759080800593054,-38.465855940130965,1.8970160274510908,70.57875797164927,68.9179670805314,79.88761219825723,155.28098455344218,70.26285714285711,77.38733333333303,19395233,INR
SBIN,State Bank of India,1061.2,INR,-0.6087852392994286,7039473,0.5393326807583335,9858300199219,INR,Finance,Strong buy,Regional banks,7.933279088689991,-4.22382671480144,2.96914418785175,12.653927813163486,-12.930751558910396,2.0011038716277194,1055.4760330830863,1066.8028177244908,1041.1869684560827,1007.8327686533361,1075.4428571428573,1024.5433333333335,7470288747.6,INR
RAMKY,Ramky Infrastructure Limited,390.05,INR,0,20698,0.5393151859253796,27066715939,INR,Industrial services,No rating,Engineering & construction,-30.192393736017898,-3.9522285151440557,-1.1906269791006938,-11.95259593679458,-16.81595222862017,2.845789001410096,391.29831405270244,391.8604528871704,404.09993639146177,466.22771625110164,395.00714285714264,408.31166666666667,8073254.9,INR
WEIZMANIND,Weizmann Limited,77.29,INR,-0.11630912380458673,554,0.538753282116114,1223859310,INR,Process industries,No rating,Textiles,-19.606823382567086,-0.9737347853939666,-5.478781949370172,-7.98809523809523,-10.180127832655423,3.2364194222132285,78.25510007367562,77.84896890076514,79.73476078406009,87.9334982951334,78.01142857142852,80.77016666666674,42818.66,INR
EMAMILTD,Emami Limited,404.5,INR,0.29754525167368917,400991,0.5387311374374282,176927310543,INR,Consumer non-durables,Strong buy,Household/Personal care,-22.900981606785475,-2.2946859903381642,-0.9549461312438731,-4.531508142553691,-17.50790251860916,2.296485961504727,405.34904703294757,403.8541885138471,409.24706355922694,455.4620655683883,404.54285714285794,404.4391666666667,162200859.5,INR
LLOYDSENT,Lloyds Enterprises Limited,75.65,INR,-1.0981827689893964,2487907,0.5383106863317519,116670427796,INR,Distribution services,No rating,Wholesale distributors,26.293823038397342,-9.822386458457498,-4.530540131246831,9.637681159420298,30.88235294117649,4.016617883108339,78.7800198818805,78.28852690348613,76.28382616012354,66.98399290819793,78.94285714285715,75.30616666666664,188210164.55,INR
HITECHGEAR,Hi-Tech Gears Limited,544.3,INR,-1.0363636363636446,1655,0.5380888903338996,10178129000,INR,Producer manufacturing,No rating,Auto parts: OEM,-23.440466980800345,-1.0903143739778303,-13.890207245688984,-1.9279279279279362,-16.197074672825256,4.173774966535918,571.3172875827748,555.6886234321005,591.1410760939391,632.2689430455576,552.6571428571432,598.2041666666657,900816.4999999999,INR
GMDCLTD,Gujarat Mineral Development Corporation Limited,574,INR,-1.1707988980716175,986723,0.5380148201171085,184742103882,INR,Distribution services,Sell,Wholesale distributors,-4.165623173887644,-1.7123287671232876,-2.139630040064778,-9.89010989010989,5.30177949000183,3.3797909407664672,583.1924692854648,585.0567708920838,593.3908393216124,576.1774247372721,591.4571428571427,603.1450000000002,566379002,INR
GSPCROP,GSP Crop Science Limited,589.75,INR,-1.090146750524109,153244,0.5375581032734273,27564684293,INR,Process industries,No rating,Chemicals: agricultural,79.80182926829268,-1.6837542719013123,18.542713567839197,37.920954162768936,79.80182926829268,2.9382910434203535,564.5546976589612,588.7036162224516,509.979158808678,,593.05,479.5358333333334,90375649,INR
OAL,Oriental Aromatics Ltd.,349.45,INR,0.38781959207123406,10247,0.5363348965748262,11729953468,INR,Process industries,No rating,Chemicals: specialty,19.695153279671178,-7.6750330250990775,-5.464628702826996,18.09733017911457,21.823252571030142,4.852523353024514,364.18106431208207,363.06272918753467,349.9381406510882,325.0436777067997,364.9000000000001,343.6783333333333,3580814.15,INR
RBLBANK,RBL Bank Ltd.,381.5,INR,-0.9090909090909091,1376951,0.5361977305918233,597281897827,INR,Finance,Buy,Major banks,21.516164994425868,-1.890189018901896,4.8076923076923075,16.52412950519243,17.83783783783784,1.9050739561880161,380.2694363582734,384.9369760731855,369.1668188408112,328.69084579492727,387.7214285714289,367.06583333333316,525306806.5,INR
CRAYONS,Crayons Advertising Ltd.,25.65,INR,-5.000000000000005,3000,0.5357142857142857,659610000,INR,Commercial services,No rating,Advertising/Marketing services,-33.02872062663185,-1.3461538461538516,-8.392857142857148,-18.312101910828027,-32.85340314136127,2.882205513784501,26.835326885663225,26.510207225099645,28.636080535565238,38.88021334321243,26.828571428571426,29.630833333333317,76950,INR
KOTAKBANK,Kotak Mahindra Bank Limited,392.7,INR,0.3962674165921031,5105327,0.5350985836863431,3909316839844,INR,Finance,Buy,Major banks,-11.153846153846155,1.211340206185564,4.026490066225162,1.0810810810810783,-7.7519379844961245,1.4624031430754385,390.9988259469328,392.20173704431284,389.47693252824376,395.6045664796843,391.98571428571495,389.81583333333253,2004861912.8999999,INR
DIACABS,Diamond Power Infrastructure Limited,359.9,INR,-2.333785617367713,989975,0.5345168086294573,220568594067,INR,Producer manufacturing,Strong buy,Electrical products,159.4808940158616,-0.4701327433628444,56.81917211328975,85.22902727740605,155.97439544807966,5.406660580319944,328.56282380622235,355.2773954254522,276.70230946197097,195.0015461166769,364.3428571428571,249.16699999999994,356292002.5,INR
BIKEWO,Bikewo Green Tech Limited,105.05,INR,4.997501249375313,74000,0.5339105339105339,1304977162.5,INR,Retail trade,No rating,Specialty stores,390.88785046728975,27.48786407766989,101.63147792706334,328.7755102040816,451.44356955380573,2.6857958795131553,76.79293201542187,89.13864447721929,58.839557207623514,34.77371337956781,91.22857142857141,48.537499999999994,7773700,INR
DIGJAMLMTD,Digjam Ltd.,50.52,INR,0.2778880508138161,6685,0.5336473217849446,1010000000,INR,Process industries,No rating,Textiles,3.0810038767598553,4.207920792079221,13.528089887640457,8.855850032320635,1.060212042408484,6.281812012215824,47.7140258008073,49.03827222585291,46.39845341134929,47.38388807522724,49.14285714285719,45.62433333333339,337726.2,INR
JASH,Jash Engineering Ltd.,480.5,INR,-1.9487807366595267,61833,0.5336056894467184,30901728081,INR,Producer manufacturing,Strong buy,Industrial machinery,8.171994597028368,-3.125,-8.51104341203352,28.133333333333333,16.470730820506603,3.2466181061394193,498.6070197567533,493.17373823736756,489.8297921662915,461.4254775949828,495.16428571428645,488.7124999999998,29710756.5,INR
ICDSLTD,ICDS Ltd.,40.47,INR,1.0486891385767834,1048,0.5335777200753526,524324675.99999994,INR,Finance,No rating,Finance/Rental/Leasing,-12.021739130434785,-4.167653327018702,-0.07407407407407689,-8.666215301286398,-18.242424242424246,6.371562709591197,40.80429620913059,40.69066715797428,41.47475414990285,43.7966321923781,40.67571428571427,41.756833333333326,42412.56,INR
CLSL,Crop Life Science Ltd.,73.15,INR,-4.999999999999993,16000,0.5333333333333333,1319780000,INR,Process industries,No rating,Chemicals: agricultural,40.673076923076934,1.59722222222223,20.909090909090917,72.11764705882354,49.28571428571429,3.144224196855791,67.83004851914212,72.81897051215572,59.2691393168339,52.37108099256344,74.24999999999991,53.21333333333341,1170400,INR
MENONBE,Menon Bearings Limited,241.16,INR,4.998258446534304,31977,0.5324104907027545,13046112384,INR,Producer manufacturing,No rating,Metal fabrication,131.66186359269935,-0.3882693102023948,21.185929648241206,68.4666433810688,99.63576158940397,4.935668080468255,223.63227404330362,233.84982916978166,198.51327024030482,152.46824527627433,237.47285714285712,185.312,7711573.32,INR
IRCTC,Indian Railway Catering & Tourism Corp. Ltd.,499.95,INR,0.49246231155778664,629180,0.5321835367528311,397960009766,INR,Consumer services,Buy,Other consumer services,-26.854425749817118,-4.049515401592931,0.01000200040008229,-6.0685767966181325,-19.04299247024532,2.031631734602302,506.14735453856014,506.53329032026335,510.93379408549,576.673826923007,510.38571428571373,510.23249999999973,314558541,INR
DYNPRO,Dynemic Products Limited,232.05,INR,0.08626266982963858,8225,0.5318014004642415,2892707002,INR,Consumer non-durables,No rating,Food: specialty/candy,-11.851851851851848,-14.624724061810154,-1.7985611510791366,1.8209741114523939,1.9551845342706577,5.664111798565638,247.7259327358353,246.95850445934704,242.90717599874776,252.32402192274066,250.54285714285717,241.1033333333333,1908611.25,INR
MARICO,Marico Limited,852.05,INR,-1.519879796578836,970523,0.5316675723883443,1124403849854,INR,Consumer non-durables,Buy,Household/Personal care,12.854304635761585,-1.2001391465677207,1.4345238095238042,2.656626506024091,9.998709011102495,1.9318953448406082,859.8456990360366,860.5204865795674,846.5951186031161,791.9306970893136,859.600000000001,840.4216666666664,826934122.15,INR
RALLIS,Rallis India Limited,213.08,INR,0.2823795180722999,463017,0.5314977170543206,41382979817,INR,Process industries,Buy,Chemicals: agricultural,-24.170818505338076,0.5236590083502447,-9.404761904761896,-16.504702194357357,-26.85204256779952,1.7588967255760202,217.11016991875968,213.54350059413193,225.3556489572998,250.98990003591166,212.22571428571422,227.2686666666665,98659662.36,INR
VOEPL,Virtuoso Optoelectronics Limited,490.4,INR,-3.0830039525691744,53014,0.5309124776549881,16150512513,INR,Health technology,No rating,Medical specialties,9.002000444543233,-4.200039070130885,2.809224318658276,9.002000444543233,9.002000444543233,5.792647401538123,490.8680551777511,498.41748877346373,,,500.74999999999994,,25998065.599999998,INR
INDOMIM,INDO-MIM Limited,866.15,INR,1.9779831635956855,2085481,0.530860509689279,419962618933,INR,Producer manufacturing,No rating,Industrial machinery,23.73571428571428,-0.5967751190681179,23.73571428571428,23.73571428571428,23.73571428571428,,,830.1792977777778,,,841.4,,1806339368.1499999,INR
SOMANYCERA,Somany Ceramics Limited,518.9,INR,-0.717497369176313,214480,0.5308236850122744,21472254049,INR,Producer manufacturing,Strong buy,Building products,27.933925049309654,4.65913674868898,-0.8313425704730096,13.296943231441045,30.705289672544076,4.033945434022667,508.36694593329247,511.4153085506982,503.974873240267,475.2882229629276,510.6285714285715,512.7025,111293672,INR
WELSPLSOL,Welspun Specialty Solutions Limited,48.47,INR,1.0633861551292703,156824,0.5307669084986876,31712584411,INR,Non-energy minerals,No rating,Steel,32.612859097127235,-3.0793841231753634,-9.722480908921586,17.931873479318728,32.612859097127235,3.0563824456954705,49.97966153354016,48.83793193785989,49.685294217050306,,48.39714285714282,51.440666666666665,7601259.28,INR
OSWALGREEN,Oswal Greentech Ltd.,21.08,INR,0.4287756074321099,65720,0.5302356127601862,5392992004,INR,Finance,No rating,Real estate development,-37.3923373923374,-4.050978607191627,-3.3027522935779925,-12.531120331950222,-25.957147874956096,4.930197885605891,21.48939373809043,21.318467949866612,22.348243977743728,27.556779631368634,21.38428571428577,22.554999999999957,1385377.5999999999,INR
ZENSARTECH,Zensar Technologies Limited,490.75,INR,-0.010187449062757002,460647,0.5294951952006809,111718141415,INR,Technology services,Buy,Packaged software,-30.4147465437788,-1.653306613226453,-6.532711170364719,0.8735868448098664,-15.967465753424657,3.023797394658208,500.6193525065121,497.8580890693922,499.5788032760993,575.583383618106,496.1571428571428,486.7933333333336,226062515.25,INR
AHLWEST,Asian Hotels (West) Limited,563.95,INR,2.5363636363636446,282,0.5290806754221389,6408165407,INR,Consumer services,No rating,Hotels/Resorts/Cruise lines,311.6423357664234,7.408818207789753,1.4298561151079219,-13.124855580374325,296.8683746046183,4.291793852038694,551.6695359732068,548.6492381233121,543.7959476537679,407.37654917977244,546.6928571428568,573.6141666666665,159033.90000000002,INR
SHBAJRG,Shri Bajrang Alliance Limited,181.14,INR,4.223245109321044,2303,0.5288903178394269,1539000000,INR,Non-energy minerals,No rating,Steel,4.403458213256476,-0.19834710743802406,1.764044943820217,6.584289496910856,4.403458213256476,4.867584662218638,181.61346893291176,178.9450208464351,182.32334713321427,,178.01571428571418,185.54450000000003,417165.42,INR
ELECON,Elecon Engineering Co. Ltd.,438.25,INR,1.364635133572332,238681,0.5288617068326307,97052970963,INR,Producer manufacturing,Strong buy,Electrical products,-9.180395813905296,0.6430129750832498,-5.232998161963454,-8.335076343861122,-1.072234762979684,2.9777524244152644,443.68128408122556,437.3706914936889,465.2351225302999,484.83352116991165,438.19285714285706,491.16666666666634,104601948.25,INR
IIFL,IIFL Finance Limited,630.05,INR,-0.174285035253113,743878,0.5284071084116887,268734473587,INR,Finance,Strong buy,Finance/Rental/Leasing,3.1178396072013017,2.54720052083333,10.934061096927529,38.0780188472496,20.954117872912263,2.4363145782080826,603.7022282748303,622.1340961807433,565.593636591297,517.3000940734142,625.6857142857142,544.8991666666667,468680333.9,INR
FOSECOIND,Foseco India Limited,5641,INR,-0.2475685234305924,5255,0.5282787462050386,42904335799,INR,Process industries,No rating,Chemicals: major diversified,12.482552342971086,1.0026857654431514,10.618688106677125,14.199530326342208,20.113278255685213,3.836705751259846,5367.111146241804,5505.629702950123,5214.218162117407,5025.353000012629,5562.2857142857165,5149.725000000007,29643455,INR
PIDILITIND,Pidilite Industries Limited,1669,INR,-1.4176018901358536,701061,0.52809169465397,1720065784912,INR,Process industries,Buy,Industrial specialties,12.473886380483854,0.5421686746987951,6.987179487179487,14.786795048143054,11.266666666666667,1.8240178036466732,1649.4282917851726,1674.9120789533515,1596.9880636453188,1509.2909175601758,1684.3428571428578,1576.975000000003,1170070809,INR
TRIGYN,Trigyn Technologies Limited,55.3,INR,-1.3732833957553114,22595,0.5270155224089472,1724001221,INR,Technology services,No rating,Information technology services,-18.65254486613711,2.426375254676783,-2.469135802469146,-2.8119507908611623,-4.6551724137931085,3.3673469387758947,54.696008443215156,55.07076629878691,54.72106569004468,60.5608589019948,54.93714285714287,54.98150000000001,1249503.5,INR
AVIANSH,Avi Ansh Textile Limited,105,INR,0.23866348448687352,1000,0.5263157894736842,1464083417.5,INR,Process industries,No rating,Textiles,-9.090909090909092,0.9615384615384616,2.6894865525672373,-6.25,-9.090909090909092,0.21428571428553292,103.91880159948468,104.28542723014387,105.38084416628118,108.3337899341957,104.60714285714307,106.62416666666665,105000,INR
ARISTO,Aristo Bio Tech and Lifescience Limited,108,INR,-1.189387008234215,800,0.5263157894736842,,,Process industries,No rating,Chemicals: agricultural,-10,-1.1893870082342153,8.162243365047578,-6.81622088006903,19.00826446280992,0.5753968253967551,104.59863762269435,107.54665363967605,103.21490816877932,110.64076434408446,110.8357142857143,98.30500000000004,86400,INR
SESHAPAPER,Seshasayee Paper & Boards Ltd.,227.28,INR,-2.0513704533701045,33311,0.5254962959223595,14616041894,INR,Process industries,No rating,Pulp & paper,-4.182124789207415,-2.413052812365824,3.932687031278578,-2.433998712169988,-22.45914503087578,3.540943832654759,230.55043223234924,230.93384450095203,231.30433783620856,245.22715174871965,230.93571428571425,228.04449999999994,7570924.08,INR
SIMPLEXINF,Simplex Infrastructures Limited,251.31,INR,0.48380647740903954,71692,0.5253234910285692,19888524144,INR,Industrial services,No rating,Engineering & construction,1.7696606463108466,5.636822194199241,-1.7360703812316707,17.199085948794476,13.197603711544529,4.09170233689753,247.6111068146733,249.05266073604764,246.50301461342013,242.5934557264286,252.48285714285717,252.4246666666667,18016916.52,INR
HESTERBIO,Hester Biosciences Limited,2417.6,INR,0.13253810470509517,3101,0.5247749272321126,20532595087,INR,Health technology,No rating,Pharmaceuticals: major,50.86427457098283,0.6704143243805917,-0.7919898231359589,35.774458047849045,51.75444102692863,3.7537227001984315,2428.090155051605,2446.348274294997,2283.0997508188425,1926.0952340350589,2451.07142857143,2234.274999999999,7496977.6,INR
GVPTECH,GVP Infotech Ltd,7.02,INR,-0.7072135785007172,25165,0.5237165666336457,1291295141,INR,Commercial services,No rating,Miscellaneous commercial services,-24.434876210979542,-0.4255319148936206,1.445086705202307,9.175738724727836,-1.6806722689075646,3.378103378103726,6.976848031105782,7.0284436734658495,6.9037679149477045,7.557593051944486,7.041428571428577,6.815999999999997,176658.3,INR
LCL,Lohia Corp Limited,546.2,INR,3.2611778050855467,564297,0.5236432737093211,55994500000,INR,Producer manufacturing,No rating,Industrial machinery,18.481561822125823,3.2611778050855467,18.481561822125823,18.481561822125823,18.481561822125823,,,527.4728533333333,,,524.7928571428572,,308219021.40000004,INR
PRIZOR,Prizor Viztech Ltd.,840.15,INR,-1.2749706227967124,11200,0.5233644859813084,9098213753,INR,Distribution services,No rating,Wholesale distributors,180.05,-8.18032786885246,2.3325213154689375,35.072347266881025,165.70208728652753,3.887060984007983,860.979201541309,861.5140815232987,820.9774313041709,581.921260599186,868.1928571428571,824.4866666666665,9409680,INR
URAVIDEF,Uravi Defence and Technology Limited,106,INR,-2.591435397904791,3480,0.5233004014977218,1270529923,INR,Producer manufacturing,No rating,Electrical products,-43.79341428495678,-6.028368794326239,-7.826086956521739,-13.807123109448694,-37.86635404454865,4.704851752021576,111.20226740303,108.89773023763932,115.9057859796086,175.15708182070176,108.05857142857154,115.51333333333326,368880,INR
AYE,Aye Finance Limited,169.77,INR,-1.7648420321721925,352125,0.5229170193618519,42631982857,INR,Finance,Strong buy,Finance/Rental/Leasing,31.604651162790706,0.455621301775154,2.178754137827267,28.516275548826663,23.98305703644198,4.316343961157716,171.19950466789425,172.57994269297737,164.7193631603121,,174.61428571428561,164.27533333333332,59780261.25,INR
TARIL,Transformers and Rectifiers (India) Limited,296.3,INR,-0.587149807079349,564398,0.5226603803969806,89404395048,INR,Producer manufacturing,Neutral,Electrical products,2.881944444444448,-0.5036937541974479,-11.287425149700596,0.7480448826929577,7.35507246376812,2.2913552866304214,301.7603035999157,296.39108543987203,310.5999773103561,330.22628300528964,296.11428571428576,318.7441666666667,167231127.4,INR
APLLTD,Alembic Pharmaceuticals Limited,822.45,INR,-1.058646616541348,90276,0.5223740254960835,163383272407,INR,Health technology,Buy,Pharmaceuticals: major,-2.43772241992882,-1.3848920863309298,-2.420359494571985,12.973901098901104,5.849420849420856,2.5811382368014124,822.7023648693979,827.8609853704593,805.8451723509505,809.6011927988366,832.4071428571431,792.659166666667,74247496.2,INR
HINDPETRO,Hindustan Petroleum Corporation Limited,371,INR,-0.6693440428380187,3669991,0.5222559714566917,793677796143,INR,Energy minerals,Neutral,Oil refining/Marketing,-25.76288144072036,-6.075949367088608,-7.4812967581047385,2.1616411950984507,-18.649270913277057,1.6470927993840523,389.28213374924417,385.09606193217996,390.85022317094155,400.47580088654996,386.35000000000025,392.6483333333329,1361566661,INR
IKS,Inventurus Knowledge Solutions Limited,1830.2,INR,-0.5326086956521714,110946,0.522176474242758,307953940564,INR,Commercial services,Buy,Miscellaneous commercial services,10.399324405839069,5.323128273004546,-2.0340434642971843,14.717312272784252,10.619522514354792,3.119487331595224,1805.1207230749558,1801.576382676403,1773.4587075634458,1662.878748333918,1778.3999999999996,1762.4483333333353,203053369.20000002,INR
GPTINFRA,GPT Infraprojects Limited,115.06,INR,-0.6390328151986139,70954,0.5215484005648163,14639338849,INR,Industrial services,No rating,Engineering & construction,3.65765765765766,-0.5101599654128867,-3.310924369747897,-5.688524590163933,-8.971518987341776,3.194606540686852,117.56600756625456,116.43228034401935,118.72498252406794,116.61979510028407,116.22428571428578,120.019,8163967.24,INR
CCL,CCL Products (India) Limited,1130.4,INR,-0.2646903123345685,79020,0.5212724271821604,151640989678,INR,Consumer non-durables,Buy,Food: specialty/candy,19.24050632911393,0.21276595744681656,-5.4849498327759125,3.668378576669112,11.265318175107046,2.3929582448689883,1149.9754976775212,1136.949813529727,1151.610983079189,1058.3414487039986,1131.2285714285713,1150.2350000000008,89324208,INR
MAFATIND,Mafatlal Industries Limited,124.21,INR,1.3545491636066884,37172,0.5212353046755811,8863573093,INR,Process industries,No rating,Textiles,-9.335766423357668,-4.453846153846159,-7.4234180517254185,0.04832863471605965,-9.335766423357668,3.7770135829873737,130.01908596165285,127.15252899288623,132.35050759708042,,126.39571428571433,133.18483333333333,4617134.12,INR
STUDIOLSD,Studio LSD Limited,8.85,INR,2.312138728323691,16000,0.5194805194805194,448863672.09999996,INR,Consumer services,No rating,Movies/Entertainment,-32.69961977186312,0.568181818181806,-2.7472527472527473,-20.27027027027027,-14.903846153846159,4.439063761097774,9.063869879676899,8.932292432576599,9.44245733314091,12.925772504814175,8.907142857142867,9.550833333333333,141600,INR
SPANDANA,Spandana Sphoorty Financial Limited,247.5,INR,0.6916192026037382,107643,0.5193736809752604,21760999977,INR,Finance,Buy,Finance/Rental/Leasing,-9.90171095740808,-3.8087835211815046,-17.964865760689424,-3.7264664695814473,-8.570373106760249,3.057720057720164,260.2184977181476,251.87757118551158,264.2338119647375,261.7494220126542,249.8571428571428,266.1473333333333,26641642.5,INR
NEULANDLAB,Neuland Laboratories Ltd.,23661,INR,1.4622641509433962,93991,0.5187370303324662,299083942127,INR,Health technology,Strong buy,Pharmaceuticals: major,54.87988479413497,3.255509491599389,26.18527011892699,43.74848116646415,72.39344262295081,3.7726336889518564,21163.926414396017,22419.888848803188,19457.76960883834,16459.726410143838,22960.571428571446,18748.31666666666,2223921051,INR
MAZDOCK,Mazagon Dock Shipbuilders Ltd.,2569.7,INR,-0.3992248062015574,595816,0.5184718700015863,1040720412598,INR,Producer manufacturing,Neutral,Trucks/Construction/Farm machinery,2.7879999999999927,2.0127034537514814,9.116772823779186,4.4211467349343625,8.197894736842098,2.5947998376688193,2474.688263446282,2529.0797073896533,2451.823129552933,2498.550182472855,2559.5142857142882,2442.688333333333,1531068375.1999998,INR
BEPL,Bhansali Engineering Polymers Ltd.,122.89,INR,-0.6548100242522249,858956,0.5184627775057236,30783790677,INR,Process industries,No rating,Industrial specialties,36.03055125083019,-0.8711785109300624,12.433668801463865,30.04232804232804,40.84813753581662,3.294467758622815,119.18802896610698,122.12607184773272,111.73594859884308,101.36354817898965,123.09571428571431,107.20716666666652,105557102.84,INR
SRF,Srf Limited,2616,INR,0.38372985418265537,164908,0.518273030838735,773401986858,INR,Process industries,Buy,Industrial specialties,-15.006985282172913,-0.34285714285714286,-9.768211920529795,-1.2792935582474845,-3.4686346863468636,1.563728702490361,2646.0444426435633,2613.597455190561,2679.6895120440113,2731.1231706238877,2601.528571428572,2711.621666666665,431399328,INR
DCMNVL,DCM Nouvelle Ltd.,173.83,INR,-3.0345289228537946,15555,0.5180631001188998,3291019092,INR,Process industries,No rating,Textiles,29.434102755026057,5.504976936149564,16.05688342902925,12.36586942469297,22.406872755439775,3.608205060773676,160.39931278845256,168.77028435944507,153.41149554411234,147.58997559093726,171.83142857142857,153.18683333333323,2703925.6500000004,INR
INDOCO,Indoco Remedies Limited,218.74,INR,-0.35078128559062544,40899,0.5169079805465949,20325253347,INR,Health technology,Neutral,Pharmaceuticals: major,-7.15619694397283,-1.9103139013452874,-12.81785571941012,1.6166496330019597,8.115856069592732,3.0460167975025825,225.5246075102017,220.82665768457076,227.98610793789288,232.34600194730854,219.6585714285715,228.75999999999976,8946247.26,INR
CPCAP,CP Capital Ltd,130.32,INR,2.9627873903768664,34923,0.5167026196880521,2308684083,INR,Consumer services,No rating,Other consumer services,13.321739130434777,12.296423955191724,20.55504162812211,35.891553701772665,31.969620253164546,5.812066999911928,118.82957130067227,124.62358881002439,111.38335593800207,114.10880541014073,125.52714285714285,107.26933333333332,4551165.359999999,INR
SARLAPOLY,Sarla Performance Fibers Limited,101.61,INR,0.4150607767565982,41680,0.516001876820646,8042523604,INR,Process industries,No rating,Textiles,11.049180327868852,-0.3823529411764712,2.6571024449383667,10.686274509803924,26.066997518610428,3.365107483796469,100.90473368855477,101.08682486098796,99.60977833485785,94.60201743132811,100.96142857142851,100.08016666666667,4235104.8,INR
KENNAMET,Kennametal India Limited,3551.7,INR,1.0929894970540412,31294,0.5158008725793505,77131536688,INR,Producer manufacturing,No rating,Metal fabrication,46.16049382716049,7.305356657300816,27.392395982783352,24.77428420867732,39.446407538280326,4.34721401019228,3196.2921022805067,3391.0807729442768,3022.8206371438714,2760.3625068548504,3466.542857142858,2968.2150000000047,111146899.8,INR
TORNTPOWER,Torrent Power Limited,1312.8,INR,0.2826369261324609,150508,0.5157386149470582,660038031623,INR,Utilities,Neutral,Electric utilities,0.868228966577023,-3.470588235294121,-8.195804195804198,-14.391913922399741,-11.422980905471963,2.293353355967722,1360.7529359325488,1331.987800619315,1401.567132048588,1422.0107899439543,1326.1428571428573,1408.761666666665,197586902.4,INR
HUHTAMAKI,Huhtamaki India Limited,279.1,INR,0.7399386392347993,139565,0.5157027639510225,20930903688,INR,Process industries,Strong buy,Containers/Packaging,32.27488151658768,1.3619030325040855,19.375534644995724,73.50491110282232,46.416955198824894,4.48738291446982,276.78989365340306,282.4272653514416,247.3816911166202,213.78421157866944,281.07142857142856,224.33816666666684,38952591.5,INR
VMART,V-Mart Retail Ltd,792.3,INR,-1.8823529411764763,52761,0.5151002747279568,64242960048,INR,Retail trade,Strong buy,Specialty stores,10.664152524617627,0.29113924050632334,5.9224598930481225,24.00031301353782,28.42207634330171,3.6498620652349225,786.7112595812237,798.7989669287515,757.1683983178431,712.7159418244876,805.8071428571433,749.853333333333,41802540.3,INR
JYOTISTRUC,Jyoti Structures Ltd.,10.65,INR,0.2824858757062254,3502466,0.5150658177417241,12700541875,INR,Utilities,No rating,Electric utilities,8.56269113149847,-6.986899563318768,-6.249999999999993,-11.98347107438016,-6.1674008810572625,4.024144869215294,11.19685375965019,11.052893991520799,11.484275344066344,12.422983468673051,11.098571428571434,11.755833333333381,37301262.9,INR
